id,n_atoms,hybr,n_rings,counted_rings,counted_atoms,sp,sp2,sp3,ma
C21070,"Dict{Symbol, Any}(:N => 3, :H => 25, :O => 5, :C => 19)","[""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp3""]","[1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0]",1,27,0,18,9,17
C20513,"Dict{Symbol, Any}(:N => 3, :H => 25, :O => 3, :C => 21)","[""sp3"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""none"", ""sp2""]","[1, 1, 1, 2, 2, 1, 1, 1, 1, 0, 1, 2, 2, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,27,0,18,9,18
C05190,"Dict{Symbol, Any}(:N => 1, :H => 19, :O => 6, :C => 20)","[""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp3""]","[2, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 2, 0, 1, 0, 2, 1, 1, 2, 2, 1, 1, 1]",2,27,0,18,9,18
C02134,"Dict{Symbol, Any}(:N => 1, :H => 23, :O => 5, :C => 21)","[""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp3""]","[2, 2, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 2, 0, 0, 1, 2, 1, 1, 2, 2, 1, 1, 1]",2,27,0,18,9,17
C11250,"Dict{Symbol, Any}(:N => 1, :H => 25, :O => 5, :C => 21)","[""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp3"", ""sp3""]","[2, 2, 1, 2, 2, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",2,27,0,18,9,15
C10641,"Dict{Symbol, Any}(:N => 1, :H => 33, :O => 1, :C => 25)","[""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp3"", ""sp3"", ""sp3"", ""sp3""]","[1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,27,0,17,10,14
C21486,"Dict{Symbol, Any}(:C => 10, :P => 1, :N => 5, :H => 12, :S => 3, :Mo => 1, :O => 7)","[""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp3"", ""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp2"", ""sp3"", ""sp3"", ""none"", ""none"", ""none"", ""sp3"", ""sp2"", ""sp2""]","[1, 1, 2, 2, 2, 1, 2, 1, 0, 1, 2, 0, 2, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",2,27,0,17,10,23
C16707,"Dict{Symbol, Any}(:N => 1, :H => 27, :O => 5, :C => 21)","[""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp3"", ""sp2"", ""sp3"", ""sp2"", ""sp3"", ""sp2"", ""none""]","[1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,27,0,17,10,17
C22156,"Dict{Symbol, Any}(:H => 24, :O => 6, :C => 21)","[""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp3""]","[2, 2, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,27,0,17,10,16
C21586,"Dict{Symbol, Any}(:N => 1, :H => 24, :O => 5, :C => 21)","[""sp3"", ""sp2"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""none"", ""sp2""]","[2, 2, 2, 1, 2, 1, 1, 1, 0, 2, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]",2,27,0,17,10,16
C03309,"Dict{Symbol, Any}(:N => 2, :H => 24, :O => 4, :C => 21)","[""sp3"", ""sp3"", ""sp3"", ""sp3"", ""none"", ""sp3"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""none"", ""none"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2""]","[1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 2, 1, 2, 2, 1, 1, 1, 1]",2,27,0,17,10,18
C21646,"Dict{Symbol, Any}(:N => 5, :H => 19, :O => 6, :C => 16)","[""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp2"", ""sp3"", ""sp2"", ""sp2""]","[2, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,27,0,17,10,18
C18237,"Dict{Symbol, Any}(:C => 10, :P => 1, :N => 5, :H => 12, :S => 2, :Mo => 1, :O => 8)","[""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp3"", ""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp2"", ""sp3"", ""sp3"", ""none"", ""none"", ""none"", ""sp3"", ""sp2"", ""sp2""]","[1, 1, 2, 2, 2, 1, 2, 1, 0, 1, 2, 0, 2, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",2,27,0,17,10,22
C16713,"Dict{Symbol, Any}(:N => 1, :H => 25, :O => 5, :C => 21)","[""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp2"", ""sp3""]","[2, 3, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 0, 0, 2, 2, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]",3,27,0,17,10,16
C21337,"Dict{Symbol, Any}(:N => 1, :H => 17, :S => 3, :O => 5, :C => 18)","[""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp3"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp"", ""sp3"", ""sp"", ""sp"", ""sp2"", ""sp2"", ""sp"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""none"", ""sp2"", ""sp3""]","[0, 0, 0, 1, 0, 0, 0, 2, 1, 1, 2, 2, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]",2,27,4,12,11,19
C15530,"Dict{Symbol, Any}(:N => 1, :H => 27, :O => 4, :C => 22)","[""sp3"", ""sp2"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp3"", ""sp3"", ""sp3"", ""none""]","[2, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",2,27,0,16,11,13
C21583,"Dict{Symbol, Any}(:N => 1, :H => 25, :O => 6, :C => 20)","[""sp3"", ""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""none"", ""sp3"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""none"", ""none"", ""sp3"", ""sp3""]","[1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",2,27,0,16,11,16
C01007,"Dict{Symbol, Any}(:N => 4, :H => 22, :O => 6, :C => 17)","[""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp2"", ""sp2""]","[2, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,27,0,16,11,17
C00255,"Dict{Symbol, Any}(:N => 4, :H => 20, :O => 6, :C => 17)","[""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp2"", ""sp2""]","[2, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,27,0,16,11,19
C05322,"Dict{Symbol, Any}(:N => 1, :H => 25, :O => 5, :C => 21)","[""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp3"", ""sp3"", ""sp2"", ""sp3"", ""sp2""]","[3, 2, 3, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",3,27,0,16,11,19
C16708,"Dict{Symbol, Any}(:N => 1, :H => 25, :O => 5, :C => 21)","[""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp2"", ""sp3"", ""sp2"", ""sp3""]","[3, 2, 3, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",3,27,0,16,11,19
C05524,"Dict{Symbol, Any}(:N => 4, :H => 22, :S => 2, :O => 8, :C => 13)","[""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp3"", ""sp2"", ""sp3"", ""sp2"", ""sp2""]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,27,0,15,12,14
C18178,"Dict{Symbol, Any}(:H => 32, :O => 5, :C => 22)","[""sp2"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp3""]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,27,0,15,12,13
C05526,"Dict{Symbol, Any}(:N => 4, :H => 22, :S => 2, :O => 8, :C => 13)","[""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp3"", ""sp2"", ""sp3"", ""sp2"", ""sp2""]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,27,0,15,12,14
C21971,"Dict{Symbol, Any}(:N => 4, :H => 22, :O => 7, :C => 16)","[""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2""]","[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]",1,27,0,15,12,17
C11675,"Dict{Symbol, Any}(:N => 2, :H => 26, :O => 3, :C => 22)","[""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp2"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""none"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp3""]","[3, 3, 2, 2, 1, 2, 2, 1, 1, 2, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",3,27,0,15,12,18
C01175,"Dict{Symbol, Any}(:H => 22, :O => 10, :C => 17)","[""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp3""]","[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0]",1,27,0,14,13,14
C20928,"Dict{Symbol, Any}(:N => 4, :H => 22, :S => 1, :O => 9, :C => 13)","[""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp3"", ""sp3"", ""sp3"", ""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp3"", ""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp3""]","[0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,27,0,14,13,17
C05983,"Dict{Symbol, Any}(:P => 1, :N => 5, :H => 18, :O => 8, :C => 13)","[""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp3""]","[1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,27,0,14,13,20
C20438,"Dict{Symbol, Any}(:N => 2, :H => 30, :O => 2, :C => 23)","[""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp2"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""none"", ""none"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp3"", ""sp3""]","[3, 2, 2, 2, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,27,0,14,13,18
C08426,"Dict{Symbol, Any}(:N => 1, :H => 19, :S => 2, :O => 10, :C => 14)","[""sp3"", ""sp2"", ""sp3"", ""sp3"", ""sp2"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp2"", ""sp3"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp2""]","[1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0]",1,27,0,13,14,18
C17945,"Dict{Symbol, Any}(:P => 2, :N => 3, :H => 15, :O => 12, :C => 10)","[""sp2"", ""sp3"", ""sp2"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp2"", ""sp3"", ""sp2"", ""sp3"", ""sp3"", ""sp2"", ""sp3"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp2""]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,27,0,13,14,21
C00019,"Dict{Symbol, Any}(:N => 6, :H => 22, :S => 1, :O => 5, :C => 15)","[""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp2"", ""sp3"", ""sp2"", ""sp2""]","[1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,27,0,13,14,20
C00224,"Dict{Symbol, Any}(:P => 1, :N => 5, :H => 14, :S => 1, :O => 10, :C => 10)","[""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp2"", ""sp3"", ""sp3"", ""sp2"", ""sp2""]","[1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,27,0,13,14,20
C05686,"Dict{Symbol, Any}(:P => 1, :N => 5, :H => 14, :Se => 1, :O => 10, :C => 10)","[""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp2"", ""sp3"", ""sp3"", ""sp2"", ""sp2""]","[1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,27,0,13,14,20
C00361,"Dict{Symbol, Any}(:P => 2, :N => 5, :H => 15, :O => 10, :C => 10)","[""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp2"", ""sp3"", ""sp3"", ""sp3"", ""sp2""]","[2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,27,0,13,14,19
C22442,"Dict{Symbol, Any}(:P => 2, :N => 6, :H => 16, :O => 9, :C => 10)","[""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp2"", ""sp3"", ""sp3"", ""sp3"", ""sp2"", ""sp2""]","[1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,27,0,13,14,19
C22961,"Dict{Symbol, Any}(:N => 2, :H => 24, :O => 4, :C => 21)","[""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp3"", ""none"", ""none"", ""sp3"", ""sp3"", ""sp3""]","[2, 2, 1, 1, 1, 1, 1, 2, 2, 3, 2, 1, 1, 1, 1, 0, 0, 0, 0, 2, 3, 1, 0, 0, 0, 0, 0, 0, 0]",3,27,0,13,14,19
C19605,"Dict{Symbol, Any}(:N => 3, :H => 23, :O => 8, :C => 16)","[""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp2"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp2""]","[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]",1,27,0,12,15,19
C19606,"Dict{Symbol, Any}(:N => 3, :H => 23, :O => 8, :C => 16)","[""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp2"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp2"", ""sp2"", ""sp2""]","[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]",1,27,0,12,15,18
C08417,"Dict{Symbol, Any}(:N => 1, :H => 21, :S => 2, :O => 9, :C => 15)","[""sp3"", ""sp2"", ""sp3"", ""sp3"", ""sp2"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp2"", ""sp3"", ""sp3"", ""sp3"", ""sp3"", ""sp2"", ""sp3"", ""sp3"", ""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp2"", ""sp2"", ""sp3"", ""sp2"", ""sp2"", ""sp2""]","[1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1]",1,27,0,12,15,19
